track_id,duration,key,loudness,mode,tempo,time_sig
TRALZXZ128F92E26EF,223.92118,9,-7.457,0,126.16,4
TRAMARM128E0796A50,279.71873,9,-5.071,1,147.998,4
TRAMBBV128F9337714,175.25506,6,-2.255,0,110.134,1
TRAMBFD128EF34B848,181.28934,11,-4.186,1,105.393,4
TRAMBHU128F425A620,225.4624,8,-12.585,1,128.171,4
TRAMBLO128F4287D24,216.65914,6,-12.274,0,102.176,4
TRAMBNF128F426FBB6,342.36036,7,-3.16,1,93.513,4
TRAMBPW128F9337F71,269.84444,7,-12.685,1,129.761,1
TRAMBTK128F42390A4,210.70322,9,-12.22,0,111.379,4
TRAMCGL128F92F3D87,380.42077,6,-3.183,0,158.34,3
TRAMCGR128F427DE28,181.65506,0,-7.618,1,95.673,4
TRAMCLN128F9302E27,277.62893,0,-7.721,1,163.96,4
TRAMCND128F1466ACF,245.7073,11,-8.127,1,101.044,4
TRAMDQZ128F4249913,213.21098,1,-13.45,1,71.233,4
TRAMDUJ12903D0728D,232.41098,9,-6.138,1,156.527,4
TRAMDUW12903CB5100,262.89587,4,-4.656,0,113.361,5
TRAMEBP12903CD7EEA,173.92281,7,-20.055,1,41.945,4
TRAMEDG128E07933F4,269.81832,9,-11.136,1,150.567,4
TRAMEEC128F9307A54,351.34649,7,-12.492,1,101.849,4
TRAMESI128F93509F7,220.36853,4,-4.58,1,120.008,4
TRAMFFW128F4263AD7,197.11955,4,-8.736,1,101.967,4
TRAMFHI12903CB4349,224.86159,7,-5.559,0,97.073,1
TRAMFRD128E07833DA,166.24281,1,-10.915,1,139.981,3
TRAMGAZ128F148D4C3,211.17342,5,-14.259,1,113.151,3
TRAMGJJ128F421487E,296.09751,4,-9.163,1,84.821,4
TRAMGPM128F9311196,193.43628,9,-5.325,0,184.023,3
TRAMGQR128E0786CA7,330.65751,7,-8.351,1,91.097,3
TRAMGZV128F426FAB3,938.00444,5,-7.227,1,102.606,5
TRAMHKC128F933DE7D,278.12526,1,-13.017,1,96.064,3
TRAMHMO128F93167EA,262.89587,3,-16.764,1,108.504,4
TRAMIGP128F9335408,180.11383,7,-6.179,1,126.531,4
TRAMIOX12903CB19A1,322.35057,3,-9.285,0,130.008,4
TRAMIUD128E07825DB,380.86485,2,-19.164,1,116.805,3
TRAMJUG128F429F8B2,180.11383,7,-6.866,1,114.959,4
TRAMKKJ128F1463612,217.93914,8,-14.241,1,101.799,1
TRAMLFL128F93062A0,240.01261,9,-7.915,1,123.015,4
TRAMLGE128F92F81DD,218.46159,3,-3.936,0,145.1,4
TRAMLQC128F429222A,190.6673,4,-13.354,1,140.424,4
TRAMLZC128F92F3EB9,240.40444,4,-4.008,1,191.144,4
TRAMMAF128F93051B0,161.85424,7,-4.665,1,130.862,7
TRAMMDM128F425EAA9,287.50322,6,-6.748,1,85.964,4
TRAMMFP12903CB59C2,201.79546,10,-28.197,1,106.798,1
TRAMMQW128F42621E1,152.68526,3,-4.048,1,162.727,4
TRAMNDH128F425C33D,205.84444,7,-11.54,1,131.724,4
TRAMNJB128F92EFDC7,210.85995,7,-6.676,0,112.795,4
TRAMNVF128F92DE562,160.7571,2,-7.667,1,111.802,3
TRAMODP128F426247B,269.19138,7,-6.875,1,90.894,4
TRAMOGA12903CB4421,172.87791,9,-5.935,1,98.173,3
TRAMOLS128F92F99E3,103.52281,10,-7.403,1,107.002,4
TRAMOPU128E07888FD,246.93506,0,-11.253,1,115.938,3
TRAMPCW128F92CC022,138.70975,2,-10.222,1,181.41,4
TRAMPWN128F934C221,197.25016,7,-5.071,1,77.399,4
TRAMRFE128F4267DF3,182.282,9,-4.8,1,150.276,4
TRAMRQS12903D0FD39,224.91383,2,-7.055,1,165.754,4
TRAMSAY128F92ED0DD,184.24118,6,-3.337,0,160.126,4
TRAMSSA128F92F60D1,126.79791,2,-9.144,0,184.279,1
TRAMSSK128F92FDC80,305.55383,10,-6.628,0,116.795,4
TRAMTFQ128F9352EDB,488.41098,2,-5.461,1,124.037,4
TRAMTIH128F933E8E4,232.64608,2,-7.111,0,145.858,4
TRAMTKT128F4222C3A,205.73995,6,-5.673,1,155.793,4
TRAMTYX128F42985D0,133.27628,2,-9.742,1,83.953,1
TRAMUUZ128F933CA08,181.39383,7,-11.199,0,122.838,1
TRAMUYQ128F428CA58,283.19302,2,-8.342,0,97.147,4
TRAMVBZ12903CB2635,134.94812,5,-13.296,0,63.16,3
TRAMVMU128F4241923,159.58159,1,-15.959,0,83.122,4
TRAMVOM128F42ACB16,275.12118,0,-7.852,1,130.002,4
TRAMWJH128F145DBE9,431.75138,0,-10.448,1,215.006,4
TRAMWLL12903D119DA,214.25587,7,-8.151,1,149.921,4
TRAMWOH12903CA8BA0,252.02893,9,-17.225,1,149.039,4
TRAMXPQ128F148B0C2,210.33751,2,-5.849,1,96.071,4
TRANADU128F9345BC8,288.91383,11,-8.998,1,124.766,4
TRANAIE128F146E588,430.65424,0,-10.674,1,140.023,4
TRANALJ128F9318BAF,252.36853,2,-7.194,1,89.922,3
TRANAYD128F9322A70,207.33342,10,-5.817,1,142.801,4
TRANBMY128F426416A,292.85832,4,-7.866,1,164.171,4
TRANCCN128E0794B18,234.73587,10,-10.807,1,106.525,3
TRANCFS12903C9B61B,250.69669,1,-10.504,0,104.494,1
TRANCOH128F422F31D,242.83383,9,-6.818,1,202.068,5
TRANCOS128F4267DFB,251.03628,6,-5.403,0,119.346,4
TRANCSE128F93044F1,409.99138,6,-7.936,0,87.054,5
TRANDEK128F4259EBC,308.50567,9,-5.49,1,120.223,4
TRANEMQ128F42A10A8,229.40689,1,-5.117,1,118.817,5
TRANEQB128F4284978,283.61098,10,-11.691,1,116.673,4
TRANGCR128F148CF28,188.62975,7,-5.15,1,138.581,1
TRANGIY128F427FA51,171.93751,11,-3.324,0,119.406,4
TRANGQX128F422F1DE,227.99628,8,-5.512,1,128.639,4
TRANHJV128F92D819D,189.67465,6,-16.402,1,37.656,4
TRANIBF12903CFA420,229.79873,3,-4.858,0,95.068,4
TRANIHL128F42970BD,490.84036,5,-9.839,0,200.105,7
TRANIJQ128F4298A10,240.45669,2,-8.471,1,91.413,1
TRANIPA128F93151A2,210.96444,7,-13.765,1,101.421,3
TRANIUD12903CCE692,210.85995,8,-3.362,1,168.979,4
TRANIUS12903D00EC7,377.75628,0,-6.317,0,71.758,4
TRANIVG128F1484DED,227.082,0,-10.252,1,129.542,4
TRANIWL128F4262AB0,230.05995,7,-7.837,1,91.973,4
TRANIWM128F1495AB7,312.05832,2,-22.083,1,55.596,4
TRANJMO128F425C44D,327.65342,2,-14.457,0,120.704,4
TRANJSV128E0799689,253.1522,11,-9.031,1,154.434,4
TRANJWP128F428560C,195.83955,11,-12.359,0,142.869,4
TRANKIL128F1476FA2,233.45587,7,-13.425,1,108.565,4
TRANKYM128F428B7A4,218.67057,9,-6.505,0,109.35,4
TRANLHL12903CF88E5,313.46893,1,-7.145,0,120.064,4
TRANLJA128F42A5379,193.54077,7,-10.691,1,143.804,4
TRANLRX128F4259030,277.81179,2,-8.704,0,93.001,4
TRANLSP128F14671CA,316.02893,7,-10.518,1,209.396,4
TRANMKA128F426C3B0,179.74812,8,-9.042,1,147.256,4
TRANMKF128E07995A8,262.00771,7,-6.548,1,87.871,3
TRANMOT128F92EFF19,250.33098,0,-9.352,1,132.335,4
TRANMWO128F426C41A,222.6673,11,-5.795,1,113.034,4
TRANNCZ128F92F1D22,195.18649,2,-9.322,0,109.697,5
TRANOHA128F428B1CB,153.88689,7,-9.341,1,176.447,4
TRANOPO128F4217958,880.92689,4,-13.206,1,114.268,4
TRANOXA12903CDB0ED,659.46077,6,-12.518,0,101.341,3
TRANPDG128F930F4FE,252.00281,0,-7.853,1,147.576,4
TRANPHV128F9344CC3,167.44444,7,-2.885,1,189.995,4
TRANPKC128F93486B9,240.03873,11,-7.664,0,147.421,4
TRANPLE128F9322D6F,64.39138,0,-7.653,1,186.495,4
TRANPUZ128F422B236,182.15138,5,-8.208,1,146.035,4
TRANPWV128F9341281,341.2371,8,-2.735,1,129.829,4
TRANPXL128F42B8FED,170.50077,9,-9.122,0,138.935,4
TRANQEQ128F428AD70,185.5473,7,-5.163,1,171.516,4
TRANQNS128F42739D1,361.16853,6,-14.475,0,125.991,4
TRANQQZ128E079224E,242.05016,0,-5.694,1,143.038,4
TRANQRQ12903CC4BBB,165.19791,0,-15.15,1,149.252,4
TRANREH128F93462CF,207.98649,1,-7.804,0,103.596,5
TRANRFB128F1481F1E,299.78077,2,-11.514,0,141.674,4
TRANRGP128F1465737,188.18567,7,-10.096,1,105.361,5
TRANRIK128F148C860,13.58322,3,-24.997,1,120.765,3
TRANRKN128F93127BB,236.35546,11,-5.628,0,102.99,4
TRANRWM128F42873F9,238.05342,2,-3.492,1,91.873,4
TRANSUM128F92E8DF3,258.63791,4,-9.303,1,146.758,4
TRANSYV128F428A00C,157.6224,2,-9.609,1,126.689,1
TRANTAD128F92FD042,263.36608,7,-6.578,1,193.14,4
TRANTAN128E078B326,149.96853,5,-2.969,1,173.34,1
TRANTFR128F931C7DA,210.59873,11,-4.289,0,84.99,4
TRANTJK128F92E5935,333.322,6,-7.209,1,122.811,4
TRANTOT128F428ACD8,138.52689,8,-3.376,1,139.755,1
TRANULO128F422E6FE,272.69179,9,-5.028,0,121.949,4
TRANUME128E0789D4C,165.61587,9,-5.094,1,134.289,4
TRANUSB128F9343695,246.20363,8,-6.945,0,104.994,4
TRANUUK128E0788284,194.5073,4,-10.209,0,85.085,4
TRANUVH12903D1059F,285.04771,5,-10.083,1,215.999,3
TRANVKJ128F92F1561,263.49669,4,-8.163,1,141.171,4
TRANVMD128F933AC4A,199.78404,2,-5.122,1,142.948,4
TRANVML128F426ACB2,98.11546,2,-4.883,1,199.527,4
TRANVTB128F92E2C34,306.65098,2,-9.585,1,89.456,4
TRANVZT128F42AE134,351.84281,5,-12.749,1,109.74,4
TRANWBG128F934AC15,268.40771,2,-2.339,1,145.882,4
TRANWEM128F92D75C4,160.23465,3,-15.609,1,139.401,4
TRANWOF12903CB3E19,228.85832,10,-6.642,0,130.006,4
TRANWZE128E078EE09,160.33914,6,-5.864,0,170.069,4
TRANXKN128F1485A3F,250.69669,2,-7.41,1,147.871,4
TRANYAM12903CD9CFC,158.51057,11,-6.172,1,124.409,4
TRANYLM128F1477EC9,240.32608,7,-5.77,1,101.954,4
TRANYLR128F4271924,290.19383,7,-12.126,1,105.834,4
TRANYLR128F933D81F,151.53587,9,-6.854,1,114.648,4
TRANZIL128F42A2670,294.24281,7,-8.782,1,137.865,1
TRANZRO128F4278401,175.72526,7,-6.612,0,117.532,4
TRANZTY128F424D794,214.43873,4,-12.551,1,138.572,1
TRAOAPT128F426041F,209.10975,2,-8.28,1,107.233,4
TRAOATJ128F147FC9B,316.39465,5,-11.763,0,121.044,4
TRAOAVW128F9318B5A,239.75138,0,-6.243,1,117.933,4
TRAOBKM128F92F894E,294.08608,2,-7.795,1,191.033,4
TRAOBQP12903CC4A7B,287.16363,7,-15.502,1,90.373,3
TRAOCOE128F4276D18,159.65995,2,-5.612,1,150.871,4
TRAOCPF128F4297319,218.17424,10,-11.382,0,91.001,4
TRAOCSE128F4282321,286.4322,5,-8.1,1,87.106,4
TRAOCSX128F92FDD48,113.99791,0,-6.465,1,160.114,3
TRAODEJ12903CC4C53,165.98159,0,-20.394,1,34.335,4
TRAOEAQ12903CC26BD,119.7971,8,-5.261,1,150.006,4
TRAOEQO128E0785439,184.34567,7,-9.584,1,135.124,3
TRAOETQ128F92F9C27,190.69342,11,-6.779,1,181.801,5
TRAOFJS12903CF3F3D,100.8322,9,-13.624,1,75.064,4
TRAOHJU128E0780CD2,410.8273,5,-8.229,1,138.038,4
TRAOHNR128F428CD58,311.30077,7,-6.791,1,94.904,4
TRAOIYM12903CDEF1E,190.4322,6,-8.464,0,116.012,5
TRAOJED128F42361E6,189.88363,7,-8.445,0,106.449,4
TRAOJEW128F4294CBD,213.13261,3,-14.254,1,100.567,3
TRAOJMY128E07836D9,206.94159,0,-3.568,1,112.77,4
TRAOJNB128F147C52F,166.26893,11,-11.207,0,70.778,4
TRAOJZC128F14932D5,232.48934,2,-11.199,1,85.006,1
TRAOKSC128F4264989,252.83873,2,-6.575,1,87.495,4
TRAOKVW128F429D82A,214.17751,9,-6.956,0,88.282,4
TRAOKXG128F4232497,213.34159,2,-5.972,1,189.068,4
TRAOLGV12903CB4229,153.49506,0,-7.09,0,99.805,4
TRAOLOX128F422F02B,238.602,7,-6.692,0,71.756,4
TRAOLUA128F422BB1D,147.17342,6,-9.378,1,137.99,1
TRAOMDT12903CF73C3,269.63546,6,-8.425,0,151.945,3
TRAOMKV128F428CD51,289.25342,2,-6.407,1,156.688,4
TRAOMMU128F933878B,183.06567,5,-13.164,1,96.731,3
TRAOMVL128F14662F1,198.45179,2,-10.333,1,104.795,4
TRAONNA128F4268CCA,264.64608,5,-7.101,1,93.976,4
TRAONPF128F42480A7,217.28608,11,-4.35,0,94.007,4
TRAONYI128F9324BA3,247.11791,5,-8.016,1,130.272,5
TRAOOHM128F1453E33,233.92608,11,-4.148,0,99.742,5
TRAOORD12903CCD128,67.52608,6,-6.047,0,180.287,1
TRAOREE128F934DB89,258.19383,6,-6.062,0,90.902,4
TRAORSC128F4235056,88.73751,9,-4.404,1,134.492,1
TRAOSDM128F93085C0,85.02812,6,-11.895,0,93.412,3
TRAOSFC128F42618F6,251.76771,0,-6.131,1,138.408,1
TRAOUOI128F4290E44,175.01995,11,-11.727,1,158.763,3
TRAOVDM128F42BAA66,220.94322,7,-6.451,0,73.811,5
TRAOWBP128F4257C64,264.82893,11,-6.892,0,142.449,4
TRAOWXO128E0783F68,242.65098,2,-7.811,1,95.465,4
TRAOXCO128F147830B,192.91383,3,-5.295,1,163.884,4
TRAOXEU128F4299BE5,202.70975,1,-8.472,1,152.082,3
TRAOXSN128F4282FB5,201.09016,9,-8.205,1,96.7,7
TRAOXWF128E0790985,157.12608,9,-14.626,1,89.71,1
TRAOXXW128F92E8C86,234.1873,5,-7.794,1,99.982,4
TRAOYHS128F427EF8B,219.76771,9,-24.308,1,92.938,1
TRAOZEJ128F428CCEA,118.9873,1,-10.817,1,95.381,4
TRAOZPS128F93369C3,213.55057,11,-5.846,1,156.007,4
TRAPAES128E0786E60,191.73832,10,-11.761,1,95.572,4
TRAPASL128F422BC00,245.10649,8,-4.654,0,189.917,4
TRAPAZE128F4233355,115.53914,1,-3.116,1,189.134,4
TRAPCHT128F4239830,360.75057,6,-3.134,0,105.54,4
TRAPCIQ128F4241A74,211.35628,4,-4.659,1,161.994,4
TRAPCNK128F427D7B5,219.24526,7,-11.451,1,96.047,7
TRAPDIH128F426DE71,202.78812,2,-5.885,1,97.497,4
TRAPDIO128F933C680,216.39791,7,-10.81,1,133.319,4
TRAPDOI128F9327982,479.45098,6,-10.258,1,86.155,4
TRAPDQG128F93018C0,389.95546,2,-4.757,0,85.061,4
TRAPEBL128F149E768,243.85261,2,-12.772,1,130.637,4
TRAPEHR128E0786D5A,236.53832,10,-5.832,0,130.0,4
TRAPEIN128E078892E,184.39791,6,-16.358,1,88.794,4
TRAPEPB128E07861CC,199.81016,11,-3.58,0,92.8,4
TRAPEPI128F4226DDD,162.32444,5,-12.892,1,166.081,4
TRAPESV128F92FE5E9,109.71383,4,-12.808,1,108.974,1
TRAPFGD128F4274B46,369.26649,10,-6.005,1,89.79,4
TRAPFIP128F42AC31E,244.45342,6,-12.518,1,74.078,7
TRAPFRM128F933A19B,172.09424,9,-8.693,1,117.683,5
TRAPFXX128E0785EBA,196.93669,7,-10.187,1,120.083,7
TRAPGCJ128F428CCD9,228.85832,2,-4.979,1,102.164,3
TRAPGFN12903CB5BAC,192.13016,4,-7.167,1,162.907,4
TRAPGKY128F42972A9,212.11383,8,-4.829,1,89.89,3
TRAPGOC128F932F01A,242.07628,5,-7.097,0,146.313,4
TRAPGOZ128F933A945,182.80444,7,-6.825,1,111.266,4
TRAPGYN128F92C40CC,234.47465,0,-6.814,1,131.065,4
TRAPHAH128F42677A4,247.77098,5,-3.756,1,132.731,4
TRAPHDI128F92F5EA1,195.00363,7,-11.41,1,66.49,4
TRAPHZT128F147A02B,328.72444,4,-5.711,1,113.471,5
TRAPIIR128F42AEE95,185.23383,6,-4.92,1,124.993,4
TRAPIJO128EF3681CA,253.43955,7,-11.883,1,105.468,3
TRAPIPG128F42521C6,213.41995,8,-6.04,1,88.772,3
TRAPISC128F14671D3,218.38322,2,-10.112,1,91.399,4
TRAPJFL128F42AA7B4,313.10322,5,-12.584,1,110.742,4
TRAPJLL128F92EC0E1,248.86812,5,-5.004,1,138.517,4
TRAPJPD128F14572B3,259.60444,11,-14.109,0,124.67,4
TRAPKBI128F92F9D33,254.98077,9,-7.72,1,138.916,4
TRAPKSE128F42AB9FB,305.10975,5,-12.602,0,140.549,4
TRAPLET128F145B049,173.58322,10,-16.685,0,86.442,4
TRAPLMD128F932FF43,311.19628,11,-9.507,0,88.73,4
TRAPMRB128E078E21E,56.13669,9,-15.339,0,112.991,3
TRAPMRV128F92F5F4C,201.16853,2,-7.279,1,153.447,1
TRAPMTM128F425B4E5,234.1873,0,-4.619,0,151.956,4
TRAPMTY128F1459DA1,207.93424,0,-5.628,1,87.029,3
TRAPMYO128F14903F5,262.50404,8,-6.808,1,120.196,4
TRAPNII12903CEA4F8,296.12363,0,-9.045,1,130.049,4
TRAPNOO128F423660C,263.57506,11,-4.153,1,140.582,4
TRAPNQZ128F145B04E,149.89016,2,-10.623,1,131.01,4
TRAPNYN128F4277985,151.71873,11,-5.016,0,134.054,4
TRAPOEA12903CDBB5F,177.00526,10,-12.256,1,105.85,4
TRAPOYU128F42644C3,220.31628,7,-10.291,0,144.447,4
TRAPPUJ128F931B3D1,235.31057,9,-8.025,0,151.211,4
TRAPPUN128F429400B,270.47138,2,-2.512,1,157.739,4
TRAPQBU128F934C32D,264.88118,9,-5.225,0,87.643,5
TRAPQLQ128F92DA284,196.12689,5,-12.209,1,94.815,4
TRAPQNA128F93000EB,168.95955,11,-5.176,1,91.01,1
TRAPQQI128F1460D64,260.04853,5,-8.209,0,132.131,4
TRAPQYF128F14B1051,185.15546,7,-8.794,1,223.387,4
TRAPQZO12903CFA319,160.26077,2,-4.214,1,168.901,4
TRAPREX128F145DAD0,138.762,11,-10.938,1,193.626,4
TRAPRQZ128F427E188,301.13914,5,-13.651,1,167.489,3
TRAPSHW128F14560A6,160.62649,0,-15.6,1,136.273,1
TRAPSJN128F422AF18,215.61424,11,-2.685,1,99.963,4
TRAPSMF12903CD05E7,239.20281,5,-4.372,0,161.988,4
TRAPSZU128E0785BD2,171.38893,2,-10.709,1,125.741,4
TRAPTHJ128F92C70D6,158.45832,9,-15.2,0,99.36,7
TRAPTRH128F4271659,315.92444,7,-10.381,0,103.377,3
TRAPUFL128F425A8F9,192.10404,0,-11.551,0,99.985,4
TRAPVBP128F9308A86,263.6273,10,-15.182,1,137.486,4
TRAPVDC128F422C711,208.56118,8,-5.05,1,210.032,4
TRAPVFO128F9347D5B,135.8624,2,-7.337,1,155.041,4
TRAPVGB128F42725AF,257.85424,5,-3.115,1,151.401,3
TRAPVRU128F9302300,303.22893,2,-6.272,1,85.03,4
TRAPVXU128F149E7CD,279.84934,9,-8.026,1,182.085,1
TRAPVYD12903CE0269,313.75628,4,-5.646,1,145.109,4
TRAPYCR128F4289604,280.89424,1,-6.305,1,168.099,4
TRAPYML128F423DF98,88.86812,0,-5.864,0,139.238,4
TRAPYVH128F428CFD7,52.11383,9,-4.271,1,80.992,1
TRAPZJQ128F428A022,186.01751,2,-4.999,1,182.518,1
TRAPZLI128F92DB0CD,205.13914,11,-3.094,0,126.892,4
TRAPZQI128F428CF18,280.97261,0,-4.167,1,131.191,4
TRAPZYB128F9309217,233.97832,7,-10.819,1,154.028,4
TRAPZZJ12903CC5190,278.96118,5,-13.908,1,91.247,3
TRAQACB128F4263F7B,183.27465,10,-3.177,1,163.604,4
TRAQAIW12903C9B61E,226.92526,1,-9.67,1,165.038,4
TRAQAMG128F934AED9,159.68608,8,-8.871,1,136.211,4
TRAQBRP128F92DFCEF,305.162,1,-6.569,0,90.031,4
TRAQBVO128F425D1F9,275.19955,6,-6.73,0,120.029,7
TRAQCFH128F92FE30F,267.36281,1,-4.41,0,160.071,4
TRAQCXM128F4230BAD,241.26649,4,-10.277,1,71.911,1
TRAQDBO128F92ED2AC,233.74322,4,-3.734,0,114.127,4
TRAQDSN128F42934A2,260.93669,8,-6.121,1,122.761,4
TRAQDYJ128F14989F8,150.90893,6,-5.651,1,117.623,4
TRAQDZZ128F42AF66A,213.60281,1,-10.606,1,130.298,4
TRAQEKD128F425293D,277.89016,9,-7.319,0,125.05,3
TRAQEOG128F9353981,277.39383,2,-14.15,1,109.889,3
TRAQEOP12903CA65E2,214.12526,0,-10.65,1,139.95,4
TRAQEUQ128F425282E,321.48853,2,-4.146,1,156.261,4
TRAQEVV128EF34E413,190.9024,5,-4.531,1,91.145,4
TRAQGLM128EF356DEA,227.76118,6,-6.53,1,90.993,4
TRAQGMY128F425A2F5,316.76036,0,-8.724,1,145.99,4
TRAQGNV128C7196894,280.00608,9,-5.342,1,117.574,4
TRAQHCG128E07951DA,263.18322,9,-6.933,1,92.028,4
TRAQHHV128F92E0787,288.62649,6,-8.149,0,150.055,4
TRAQHWF128F146FF11,216.60689,5,-9.679,0,169.875,4
TRAQIQP128E079505F,272.50893,11,-5.126,1,106.967,4
TRAQITZ128F4265E0E,162.29832,9,-10.06,1,170.995,4
TRAQJFK128F428508A,125.33506,10,-10.609,1,100.06,4
TRAQJMP128F92E3821,211.12118,0,-5.646,1,126.725,4
TRAQJOE128F92F1D58,87.14404,11,-3.254,0,137.07,4
TRAQKPR128F427DDF8,227.39546,2,-8.811,1,121.832,1
TRAQKVC128F425E65C,130.63791,2,-13.143,1,87.657,5
TRAQLIE128F931C3F3,147.40853,0,-13.051,1,168.34,4
TRAQLOD128F145EC9D,229.0673,0,-6.947,1,101.43,4
TRAQMNB12903CDD58F,163.81342,6,-4.563,0,227.25,4
TRAQMWP12903CAC06F,273.00526,7,-14.948,1,93.553,4
TRAQNEC128F14ADF01,242.62485,4,-11.555,0,105.498,4
TRAQNMM12903D00407,413.23057,0,-7.56,1,126.089,4
TRAQOXO128F42636BD,315.16689,2,-13.097,1,100.075,4
TRAQPFR12903CC26CF,106.39628,6,-5.726,1,83.335,3
TRAQPHD128F4226E5E,274.78159,11,-9.061,1,96.02,4
TRAQPKX128F428146D,283.48036,9,-6.594,1,195.633,4
TRAQQHJ128F9345DC3,187.66322,9,-5.794,1,155.411,1
TRAQQOG128F934B0A1,386.66404,8,-4.151,1,186.075,3
TRAQQUC128F9314732,286.74567,2,-7.997,1,134.864,4
TRAQQVR128F4255A3A,128.41751,2,-7.766,1,154.873,4
TRAQRFD128F9322DE6,124.39465,9,-4.861,0,97.546,4
TRAQRFN128F93071EA,204.01587,0,-9.819,1,106.963,4
TRAQRRD128F425F8E7,152.76363,5,-9.774,1,126.968,3
TRAQSEG128F9327EB9,272.16934,9,-5.457,1,110.768,4
TRAQSPU128F422146B,210.07628,8,-5.061,1,141.63,4
TRAQSWI128F9343039,290.11546,0,-12.798,1,167.772,4
TRAQTBF12903CCC1B7,204.93016,2,-6.971,1,92.957,1
TRAQTKV128F427BFA5,223.99955,7,-3.709,1,156.005,4
TRAQTOS128F428E94B,361.24689,2,-8.294,0,167.504,3
TRAQTRL128F428C2AF,272.03873,6,-6.564,1,112.398,4
TRAQTYT12903D134AC,175.20281,0,-12.551,1,119.053,4
TRAQUWF128E07924E4,232.82893,10,-6.051,1,102.889,4
TRAQVDI128F42969C8,292.91057,6,-9.11,0,89.949,4
TRAQVJM128F9310F20,556.06812,9,-6.817,0,122.984,5
TRAQVOG128F9340E58,188.89098,5,-6.969,1,131.953,4
TRAQVUG128F4286DE3,229.69424,1,-6.525,0,157.103,4
TRAQXJY12903CF3A0E,261.35465,4,-6.653,1,168.242,4
TRAQXKZ128F429D175,148.61016,7,-12.345,1,110.771,3
TRAQYFL12903D138CF,172.90404,1,-4.064,1,93.029,4
TRAQYOC128F9341CDC,231.60118,1,-10.067,0,106.961,5
TRAQYUA128F428742F,226.37669,8,-15.448,0,69.347,4
TRAQYXL128F425EA21,343.37914,2,-9.193,1,124.343,4
TRAQYZI128F4273CF3,57.44281,1,-21.488,1,92.502,1
TRAQYZO128F930BC98,175.22893,7,-2.17,1,149.654,4
TRAQZPC12903CDE0D5,202.60526,11,-4.897,1,125.077,4
TRAQZWH128F934B093,151.87546,4,-6.494,1,101.926,1
TRARANL128F1478789,181.57669,3,-3.696,0,209.141,4
TRARAZI128F427F3B4,209.47546,9,-16.079,1,196.52,3
TRARBBK128F427ED68,293.27628,7,-8.756,1,89.92,7
TRARBFC128EF3500F8,189.17832,0,-14.683,0,152.899,4
TRARBGM12903CC5026,486.97424,9,-7.655,0,86.308,4
TRARBJW128E0788A1A,230.05995,10,-4.134,0,150.226,4
TRARBVD128F4239284,211.59138,4,-5.809,1,152.208,1
TRARBYC128F92CEF3C,171.85914,0,-10.874,1,118.047,1
TRARCNN12903CD5262,167.00036,9,-14.406,1,187.128,4
TRARCNT12903CC4767,145.3971,0,-6.264,0,94.754,4
TRARDJY128F14750EA,472.39791,3,-6.736,1,121.518,5
TRARDUI12903CBF6B6,231.18322,7,-4.547,1,151.488,7
TRAREDZ12903CFB6E3,247.24853,9,-5.603,1,169.994,4
TRAREGG128F425A5D8,225.95873,7,-9.598,1,87.76,7
TRARFAZ128F93481AD,250.8273,7,-4.535,1,99.995,1
TRARFKP12903CF5DF1,241.162,2,-5.056,1,174.424,7
TRARFQL128F931E523,263.05261,1,-6.502,1,129.997,4
TRARFQY12903CA07B6,120.99873,8,-12.308,1,110.43,4
TRARFXI128F1468CE3,356.25751,7,-11.893,1,94.557,4
TRARHCB128F148D1B0,85.9424,11,-5.542,1,212.293,4
TRARHFF128F933D378,152.94649,2,-9.428,0,104.231,1
TRARIIY128F147187D,241.08363,9,-8.021,1,99.761,1
TRARIMP128F933D217,319.84281,3,-4.325,0,92.971,4
TRARINE128F4280B9C,314.17424,2,-6.763,1,131.5,4
TRARIRG128F147FC96,154.93179,5,-15.433,0,100.042,4
TRARIZK128F92FF27A,199.96689,5,-20.172,1,110.1,4
TRARJEK128F930B3AA,281.05098,1,-9.882,1,121.616,4
TRARJPL128F931C7D2,240.79628,4,-5.353,0,136.147,4
TRARKEH128F1463CB2,316.81261,5,-12.936,1,90.689,3
TRARKGW128F92EB8F9,288.02567,11,-5.729,0,146.29,4
TRARKRC128E0791D82,355.5522,8,-7.894,1,146.022,4
TRARLGD128F93119C1,253.23057,5,-5.205,0,153.069,4
TRARLTG12903CF06FD,189.70077,2,-9.318,1,141.053,1
TRARMHA128F92E7D32,89.23383,11,-8.867,1,203.29,4
TRARMLZ128F9330684,310.54322,4,-8.933,0,100.82,4
TRARMUI128F147162F,150.59546,1,-8.812,1,159.849,4
TRARMUZ128F14AA0EA,145.55383,10,-12.824,0,120.427,4
TRARMWA128F424147D,202.13506,5,-3.778,1,109.441,4
TRARMYQ128F149F18A,232.64608,7,-6.349,0,142.409,4
TRARNZA128F424EC6A,258.29832,8,-5.308,0,152.99,4
TRARODV128F1460DBC,264.41098,9,-5.011,1,142.069,4
TRAROPS128F92F09A5,140.38159,2,-13.338,1,117.867,3
TRAROQC128F4273979,231.75791,2,-7.174,1,123.861,4
TRARPCK128F92FEA7F,384.67873,4,-14.199,0,169.038,4
TRARPGY128F425D48D,168.33261,5,-15.467,1,131.45,3
TRARPTJ12903CE2898,221.09995,7,-5.781,1,102.581,5
TRARPZT128F932AD66,194.53342,4,-15.222,1,115.45,4
