,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18
TRACCEJ128F93257ED,0.000399680311412,0.00039968026114,0.467551117976,0.000399680334854,0.000399680258892,0.00039968025585,0.000399680283456,0.000399680258573,0.000399680264146,0.000399680261258,0.000399680317019,0.000399680313447,0.317233392743,0.0557357796813,0.0889080428039,0.065375823071,0.000399680331859,0.000399680273233
TRALAKV12903CBD7F6,0.000597371626491,0.000597371620609,0.552076884262,0.000597371631617,0.00059737156765,0.000597371565114,0.000597371571017,0.000597371565114,0.000597371698838,0.000597371569102,0.000597371568783,0.000597371736249,0.0921680262898,0.000597371729529,0.32595478548,0.000597371630352,0.021437101322,0.000597371565114
TRBABAC128E07852A8,0.0326909543326,0.000992063604441,0.0947091205836,0.431837566749,0.000992063494783,0.000992063492064,0.000992063510547,0.000992063492064,0.000992063492064,0.000992063500267,0.110289111801,0.000992063506275,0.000992063596189,0.317576420602,0.000992063617888,0.000992063528515,0.000992063576079,0.000992063521089
TRBAMEV128F148C814,0.00150150165673,0.00150150155587,0.1755839455,0.00150150171305,0.0015015015055,0.0015015015015,0.00150150150977,0.00150150150854,0.00150150155901,0.00150150162822,0.00150150150175,0.00150150157875,0.00150150167753,0.00150150153973,0.800392029187,0.00150150169019,0.00150150168572,0.0015015015015
TRAZIQB128F934B755,0.000750750905353,0.000750750759207,0.453605925593,0.0007507508539,0.000750750750773,0.000750750750751,0.000750750781493,0.000750750751498,0.000750750782062,0.000750750750751,0.000750750756287,0.000750750880222,0.000750750863855,0.000750750820694,0.534382061649,0.000750750834826,0.000750750763219,0.000750750753028
TRARBJW128E0788A1A,0.000761035057538,0.00076103500766,0.000761035135087,0.000761035080799,0.00076103500761,0.000761035019572,0.000761035015578,0.00076103500761,0.000761035075777,0.000761035010573,0.000761035009223,0.000761035083751,0.000761035124869,0.000761035021465,0.987062404233,0.000761035085439,0.000761035016931,0.00076103500761
TRAVFEW128F92E2B47,0.000740740819842,0.0270064003092,0.310096110701,0.000740740770704,0.000740740742228,0.000740740740741,0.0265340523359,0.00074074077089,0.000740740756546,0.000740740742077,0.000740740747057,0.000740740897859,0.403932189595,0.000740740778076,0.222801616898,0.000740740862052,0.00074074078774,0.000740740745473
TRAOMVL128F14662F1,0.000584795321638,0.000584795321638,0.000584795331721,0.000584795321704,0.959282936401,0.0313603384048,0.000584795321638,0.000584795321838,0.000584795321638,0.000584795323313,0.000584795336447,0.000584795321708,0.000584795324578,0.000584795339115,0.000584795321707,0.000584795321751,0.000584795321901,0.000584795321638
TRBDVLN128E078C6FB,0.176579424536,0.000730994166069,0.209143280994,0.451095458108,0.000730994153086,0.000730994210779,0.000730994168467,0.000730994154008,0.0223011986987,0.000730994248795,0.000730994172321,0.000730994163488,0.000730994265409,0.00073099424868,0.000730994277042,0.1313777131,0.000730994180021,0.000730994154518
TRBAHID128F4278EAF,0.0356914729648,0.0162678405033,0.324289356883,0.000363108251635,0.000363108210022,0.000363108210068,0.000363108235872,0.000363108370824,0.0531166794685,0.000363108208545,0.0147417255721,0.0729042298614,0.209129672283,0.000363108233502,0.000363108273869,0.270227940054,0.000363108206498,0.000363108209199
TRAOETQ128F92F9C27,0.171297083539,0.0120040745734,0.221611028485,0.07644917674,0.000721500724043,0.000721500721501,0.000721500768535,0.000721500765514,0.000721500911575,0.000721500785881,0.000721500994109,0.000721500741576,0.132917168494,0.000721500748824,0.297776369326,0.0800085902171,0.000721500739393,0.000721500723966
TRBDLLL128F9331D6E,0.000290866815409,0.0765867658737,0.32743560378,0.0503933455422,0.000290866785124,0.000290866811122,0.0211786983484,0.00029086678405,0.000290866820756,0.0852684578971,0.0113059350953,0.0608924016838,0.000290866838851,0.000290866799514,0.154393854583,0.209927135929,0.000290866829197,0.000290866783244
TRAEPPP128F92F11E8,0.000478927289607,0.00047892720559,0.319219190338,0.000478927299147,0.000478927203835,0.000478927207038,0.000478927213888,0.000478927203065,0.000478927217612,0.000478927212441,0.000478927255145,0.000478927264966,0.22123452816,0.0224240561121,0.430417244128,0.000478927269228,0.000478927203065,0.000478927216942
TRAHHMV12903CD0B0D,0.0387533032183,0.0046887605404,0.000330687886297,0.000330687870681,0.000330687830688,0.000330687832976,0.000330687940092,0.000330687979657,0.000330687868554,0.000330687834957,0.19096368986,0.000330687880318,0.0861578312711,0.000330687839125,0.356022654224,0.319445506452,0.000330687830929,0.000330687839307
TRBFJKU12903CEDB0C,0.000669344174868,0.0147650406088,0.323809766532,0.000669344074198,0.000669344044362,0.000669344042839,0.000669344203996,0.000669344056369,0.000669344363284,0.000669344054394,0.000669344046156,0.134887757216,0.314757106763,0.000669344136116,0.159139123979,0.044609075605,0.000669344043865,0.000669344055329
TRADHUZ128F148885D,0.00191570883973,0.00191570881226,0.00191570889235,0.00191570885951,0.0019157088542,0.135632352886,0.00191570881226,0.00191570881226,0.0575632473966,0.00191570882117,0.575250272416,0.00191570882156,0.00191570923165,0.00191570881804,0.00191570896428,0.13888900237,0.0677609094078,0.00191570898419
TRAXUHM128E078900C,0.000349406032924,0.000349406011075,0.000349406059103,0.0262458917354,0.000349406010243,0.00034940600986,0.000349406021363,0.000349406009784,0.000349406074695,0.000349406010587,0.000349406009806,0.000349406019948,0.513837573594,0.000349406032821,0.180096749397,0.274928100945,0.000349406012831,0.000349406013572
TRACLRS12903CE9386,0.00111111118388,0.0220900999381,0.407069205469,0.00111111127282,0.00111111111111,0.00111111111111,0.00111111115111,0.00111111111111,0.0272908409155,0.00111111145717,0.00111111111119,0.00111111157129,0.00111111134616,0.00111111131038,0.527994296214,0.00111111118593,0.00111111142033,0.00111111111931
TRASTOM12903CBE8A6,0.236251265482,0.000617283961135,0.477098972339,0.000617284103655,0.000617283950618,0.000617283950618,0.0711731946246,0.000617284173068,0.026134611069,0.000617283955039,0.000617283974664,0.0205827673324,0.112703528384,0.000617283990502,0.000617284060511,0.0492655367477,0.000617283950618,0.000617283950618
TRAGLKL12903CEDE95,0.000805153189428,0.000805152981846,0.715959950413,0.000805153074604,0.000805152979066,0.000805152979066,0.107403083593,0.00080515297934,0.000805152997159,0.00080515307522,0.000805152979961,0.000805153002991,0.000805153052726,0.000805153008959,0.000805153157194,0.164559670516,0.000805153039074,0.00080515298131
TRAIDIU128F92F11C7,0.000375375384818,0.000375375375375,0.000375375403742,0.000375375392433,0.000375375376631,0.000375375375616,0.000375375391157,0.000375375375461,0.000375375416828,0.0439423798923,0.000375375376585,0.000375375442642,0.000375375431056,0.000375375384658,0.95005161381,0.000375375407109,0.000375375376719,0.000375375386816
TRAIJMG12903D08168,0.267285621574,0.0279514941536,0.00154321019527,0.00154321003366,0.00154320989261,0.00154320987654,0.00154320994277,0.00154320987654,0.00154321007584,0.00154320987654,0.00154320992787,0.157118075047,0.00154321036354,0.00154321055176,0.455586852958,0.0015432101778,0.0719962254597,0.00154321001681
TRBDMCC128F9358267,0.0659521131884,0.000347222235461,0.181091663345,0.0684642960683,0.000347222226691,0.000347222231492,0.000347222303146,0.000347222228437,0.000347222230438,0.000347222234138,0.000347222254469,0.000347222285157,0.235450978184,0.000347222310892,0.0872927005981,0.357581581574,0.000347222246508,0.000347222255311
TRALPOE128F4272278,0.00104821802935,0.00104821802935,0.00104821802935,0.00104821803219,0.92366228069,0.00104821807654,0.00104821802935,0.00104821802935,0.00104821802935,0.00104821814929,0.0404773456194,0.00104821817673,0.00104821802935,0.00104821802935,0.00104821802935,0.00104821802963,0.00104821802935,0.0201371029327
TRASXSI128F9345EA2,0.00078247282712,0.0125912231927,0.657497135794,0.000782472699517,0.000782472721609,0.00078247265285,0.000782472661103,0.000782472613459,0.000782472693771,0.000782472617814,0.000782472775756,0.000782472688295,0.000782472718658,0.000782472655433,0.318174550468,0.000782472808459,0.000782472794699,0.000782472617277
TRBEKGF12903CBE1C6,0.0557785140242,0.0166257445872,0.352091598119,0.000941619667971,0.000941619587296,0.000941619585688,0.000941619682555,0.000941619585688,0.0297618463507,0.000941619586079,0.000941619585885,0.000941619608895,0.141728546952,0.000941619619963,0.368534514313,0.00094161972338,0.0251214198312,0.000941619590151
TRBFVOP12903CF0DFA,0.131018601675,0.000653594775102,0.236497090913,0.0339471085813,0.00065359477138,0.000653594785005,0.000653594803078,0.000653594771732,0.00065359482393,0.000653594779396,0.000653594778522,0.000653594787794,0.226229326952,0.363811139327,0.000653594858086,0.000653594828502,0.000653595018087,0.000653594771243
TRAPIIR128F42AEE95,0.000584795387367,0.000584795330319,0.0485942739688,0.000584795494787,0.000584795445925,0.000584795348359,0.000584795341658,0.000584795322746,0.000584795334729,0.000584795322996,0.00058479546807,0.000584795357255,0.590615475361,0.000584795376669,0.226694683916,0.125908431555,0.000584795332821,0.000584795335705
TRAHZMM128E07838FF,0.000483091826424,0.000483091793067,0.190511140416,0.000483091860671,0.000483091788168,0.00048309178744,0.0515328746588,0.0343795300098,0.000483091813134,0.000483091801026,0.00048309178744,0.000483091808356,0.000483091864706,0.000483091825641,0.716813169559,0.000483091823454,0.000483091789099,0.000483091787741
TRAUOXB128F146573B,0.00505050505051,0.00505050505051,0.00505050511082,0.00505050505051,0.00505050505051,0.00505050507604,0.00505050505051,0.0959595960881,0.00505050505051,0.0050505052243,0.728617377961,0.00505050505925,0.00505050505051,0.00505050505051,0.00505050505051,0.00505050506016,0.00505050505051,0.0996654499155
TRAEOBA12903CAFAB0,0.0601387752855,0.000896057347671,0.211826727143,0.311093741869,0.000896057347671,0.0113161916505,0.000896057424672,0.000896057347671,0.192219232653,0.000896057454334,0.000896057353111,0.000896057476139,0.202652642497,0.000896057454113,0.000896057486376,0.000896057515,0.000896057347671,0.000896057347671
TRBFVAA128F423C356,0.00231481489613,0.00231481481482,0.224779780872,0.00231481483682,0.00231481481818,0.00231481481482,0.31973966853,0.00231481481482,0.00231481486282,0.00231481481482,0.00231481542956,0.00231481492109,0.122498437673,0.00231481488674,0.00231481548367,0.00231481503451,0.00231481491629,0.30057470358
TRAUFDN128E07926A5,0.000305250340561,0.000305250308441,0.000305250362028,0.000305250327105,0.000305250305649,0.000305250315707,0.0261412229161,0.000305250306498,0.000305250335353,0.000305250314172,0.00587584713692,0.000305250319166,0.179004263202,0.000305250349907,0.371034717878,0.413975694619,0.000305250328355,0.000305250334851
TRASVXI12903CF98CD,0.000584795387144,0.022182518605,0.823845012186,0.145200538869,0.000584795321638,0.000584795321638,0.000584795357108,0.000584795321638,0.000584795373111,0.000584795433642,0.000584795322859,0.000584795371177,0.00058479537189,0.000584795364261,0.000584795395689,0.000584795355736,0.000584795321638,0.000584795321638
TRANUME128E0789D4C,0.000703235012083,0.000703234889524,0.198187637659,0.000703234980851,0.00070323488216,0.000703234881689,0.122840964963,0.000703234887296,0.000703234881787,0.00070323488045,0.338955831885,0.000703234927697,0.330170276611,0.000703234932515,0.000703234985048,0.000703234975656,0.00070323488045,0.000703234884254
TRADDBK128F1483FF8,0.437680649222,0.000771604950706,0.299336999844,0.000771605175201,0.00077160494422,0.000771604939121,0.0391858382951,0.000771604938272,0.000771605159572,0.000771605063587,0.0564105008192,0.000771604964373,0.15735514676,0.000771604990539,0.000771605056585,0.000771604992042,0.000771604946722,0.000771604938272
TRASYSY128F92F39F5,0.00102880669709,0.00102880658436,0.0427404888316,0.00102880664208,0.00102880658782,0.00102880659195,0.064012433766,0.00102880664662,0.0010288066407,0.00102880692785,0.00102880659126,0.00102880659241,0.109601234477,0.00102880666727,0.00102880679998,0.657194723909,0.00102880658436,0.113076632463
TRASLVK128F935046C,0.00168350168806,0.0016835016835,0.0016835016896,0.0016835016835,0.971380471199,0.00168350174268,0.0016835016835,0.00168350168383,0.0016835016835,0.0016835016835,0.00168350176325,0.00168350170396,0.00168350168416,0.00168350168828,0.0016835016835,0.00168350168952,0.0016835016835,0.0016835016835
TRAVKJJ128F424DA32,0.000694444509499,0.0249779785732,0.738530018094,0.000694444587784,0.000694444446791,0.000694444476614,0.000694444510674,0.000694444444445,0.0267317438076,0.000694444447472,0.000694444450981,0.00069444448625,0.000694444563512,0.000694444525915,0.200038036652,0.000694444533852,0.000694444444445,0.000694444444445
TRAEBXS128F429933A,0.0315782561926,0.000317460471233,0.0182387172147,0.000317460353587,0.00031746031985,0.000317460318215,0.000317460354644,0.00031746031746,0.04051045716,0.000317460322592,0.000317460320019,0.000317460334036,0.483973422637,0.000317460438214,0.323506545932,0.0983830766495,0.000317460343508,0.000317460321094
TRAYAKN128F9330A65,0.000584795431498,0.00058479548404,0.718689713365,0.000584795395375,0.000584795322524,0.000584795321638,0.0124515464703,0.000584795321638,0.000584795486533,0.000584795323556,0.00058479534452,0.000584795416069,0.000584795366137,0.154802037587,0.0836383212731,0.0228160414374,0.000584795331211,0.000584795321638
TRAASUZ128F9314950,0.000653594984918,0.000653594777353,0.418416402049,0.0432363109771,0.000653594771264,0.000653594771242,0.000653594812752,0.000653594771242,0.0515803909256,0.000653594784137,0.0445361606823,0.000653594868692,0.000653594929622,0.119451901908,0.221215048197,0.0943742421744,0.000653594843995,0.000653594771242
TRBBYDT128F14805B4,0.000127129425643,0.000127129419147,0.0681397032627,0.000127129425991,0.000127129417992,0.000127129417747,0.000127129443804,0.000127129425801,0.0513005879849,0.00012712947461,0.000127129420906,0.000127129435858,0.010133658519,0.000127129451118,0.283956822463,0.296878852704,0.000127129427257,0.288064821881
TRBEHGH128E078DEDE,0.111971752434,0.000805152980081,0.00080515312553,0.000805153180403,0.000805152982208,0.000805152984282,0.000805153258273,0.000805152979067,0.0786185596946,0.000805153154657,0.000805153137501,0.000805153067949,0.126354327421,0.0331437133442,0.109181181695,0.531068628253,0.000805153325802,0.000805152982536
TRBGPWE128F421CCB4,0.000539374413441,0.000539374325783,0.302915870846,0.211958966562,0.000539374325839,0.000539374335335,0.109348890142,0.000539374327204,0.000539374376792,0.000539374338432,0.000539374345296,0.182954734599,0.000539374410269,0.000539374373714,0.185809670794,0.000539374397549,0.000539374760316,0.000539374326433
TRASYQQ128F425092B,0.102408537606,0.000470809792849,0.209512877387,0.000470809868182,0.000470809796246,0.000470809809758,0.0278891883004,0.000470809792844,0.00047080983351,0.000470809817027,0.000470809812056,0.000470809838627,0.303583715951,0.0303203562956,0.000470809882475,0.32063560663,0.000470809794268,0.000470809792844
TRALBFX12903D00703,0.0779989817438,0.0142672254846,0.491292555375,0.236124493945,0.000703234882104,0.000703234883005,0.00070323498316,0.000703234880502,0.000703234898702,0.000703234884893,0.000703234921904,0.102541572536,0.000703234951542,0.000703234958052,0.0693363519084,0.000703234999126,0.000703234881394,0.000703234882347
TRAYOXN128E07926A8,0.0540856449638,0.000238435987193,0.22850154297,0.0447076126316,0.000238435860823,0.000238435860754,0.0136334679919,0.000238435862634,0.000238435876092,0.000238435861984,0.00023843591683,0.000238435891425,0.26538448486,0.000238435948109,0.291263916419,0.0943352536874,0.000238435887125,0.00570371752345
TRABHVL128F92EFB0E,0.000617284039912,0.000617283962818,0.219964073135,0.0452751159308,0.00061728395372,0.000617283950618,0.000617284120077,0.000617283955018,0.000617284077026,0.000617283983508,0.000617283951052,0.137405746725,0.000617284034117,0.000617283969824,0.588713088192,0.000617284113531,0.00061728395416,0.000617283951878
TRAUEWN128F932C32C,0.000761035093577,0.000761035011752,0.358377944649,0.0406387334263,0.000761035008935,0.000761035007611,0.000761035157251,0.000761035056055,0.000761035045547,0.000761035015995,0.000761035023713,0.000761035084468,0.000761035143139,0.000761035040592,0.22129386274,0.369034968436,0.00076103505234,0.000761035008305
TRBHNEU128F426E873,0.0240344649445,0.0222165319,0.438995863387,0.204192544691,0.000414593698203,0.000414593698176,0.000414593735478,0.000414593698176,0.000414593729676,0.000414593711988,0.000414593721455,0.000414593729335,0.130697788797,0.0004145938032,0.174887681472,0.00041459377893,0.000414593731791,0.000414593771535
TRAYTME128F423DC95,0.000740740805115,0.000740740753981,0.262155321714,0.215770532161,0.000740740743147,0.000740740759444,0.033676733525,0.000740740740741,0.000740740815631,0.000740740741128,0.000740740759712,0.000740740857296,0.263370671431,0.000740740788659,0.114164364817,0.101973486927,0.000740740918781,0.000740740741159
TRARANL128F1478789,0.283166702067,0.000430663278201,0.000430663299911,0.202602924045,0.000430663222173,0.000430663221361,0.019978077007,0.000430663227008,0.0741089134542,0.00043066322224,0.000430663227346,0.000430663286357,0.0299218582215,0.000430663275966,0.385053566215,0.000430663283258,0.000430663222955,0.000430663224139
TRAOZEJ128F428CCEA,0.000365497130965,0.00036549708028,0.12617721322,0.00036549712372,0.000365497076366,0.000365497076885,0.000365497115508,0.000365497097662,0.000365497130841,0.00036549707954,0.00752433405229,0.000365497128396,0.0594856041036,0.000365497122232,0.146655198428,0.655406187783,0.000365497147153,0.000365497103819
TRBHUVB128F148ADB8,0.000597371675961,0.000597371575482,0.000597371667912,0.000597371588882,0.000597371571962,0.000597371565114,0.199493356331,0.000597371573547,0.000597371858815,0.000597371594606,0.000597371580623,0.000597371625918,0.308230423691,0.000597371583067,0.483315645747,0.00059737163431,0.00059737156606,0.00059737156959
TRAQBVO128F425D1F9,0.0012626262841,0.00126262626433,0.00126262626771,0.00126262626608,0.978535353295,0.00126262633424,0.00126262626263,0.00126262626263,0.0012626262662,0.00126262636296,0.0012626262903,0.00126262626327,0.00126262626276,0.0012626262662,0.00126262626332,0.00126262626263,0.00126262626344,0.00126262626263
TRBBLFA12903CDC496,0.000661375695947,0.000661375661377,0.489680091525,0.0513911091489,0.000661375668233,0.000661375661597,0.000661375867171,0.0107439573491,0.000661375681211,0.0637104712424,0.000661375715701,0.10284519621,0.000661375781935,0.0204446391716,0.253909402422,0.00066137575647,0.000661375769361,0.000661375671655
TRAVZWX128F92EC110,0.0491611758727,0.000434027777778,0.39863005218,0.0933560209635,0.000434027777778,0.000434027777778,0.129831250766,0.000434027804379,0.125265391644,0.000434027777778,0.000434027777847,0.000434027808346,0.000434027853821,0.00043402783269,0.000434027856436,0.175910387998,0.0230714147197,0.000434027811501
TRAGPEA128F422B47E,0.00241545903934,0.00241545895319,0.226703265553,0.00241545907405,0.0024154589372,0.0024154589372,0.0801786425227,0.0024154589372,0.00241545906725,0.0024154592532,0.00241545894199,0.00241545914432,0.0024154593806,0.00241545906755,0.369342844939,0.289958820345,0.0024154589372,0.00241545896982
TRBDIOP128EF35F99C,0.000360750436366,0.0196219537995,0.419960699836,0.000360750383176,0.000360750361927,0.000360750360751,0.000360750378137,0.000360750360969,0.0249957698423,0.000360750363004,0.0198898576636,0.000360750417918,0.000360750427916,0.000360750402093,0.47265817542,0.0385445386376,0.000360750546954,0.000360750362332
TRAQHCG128E07951DA,0.0264522056348,0.000173611111141,0.0770419023759,0.000173611125759,0.000173611115014,0.000173611111406,0.000173611122192,0.000173611115004,0.0153307282505,0.000173611111327,0.00487026147007,0.00991235509328,0.256721778912,0.0141801795031,0.160257361698,0.433670726975,0.000173611116399,0.000173611158724
TRARMUI128F147162F,0.191311771611,0.000661375663432,0.134198618542,0.192291070087,0.000661375668907,0.000661375665186,0.00066137567487,0.000661375661376,0.000661375785264,0.000661375672388,0.00066137572227,0.000661375668011,0.266087881792,0.000661375684141,0.171486555892,0.0366875938676,0.000661375672534,0.000661375670571
TRARCNT12903CC4767,0.00191570901951,0.0019157088191,0.122785830064,0.130840058206,0.00191570885235,0.00191570884921,0.0463316844379,0.00191570881226,0.518044254337,0.00191570881754,0.00191570881226,0.0400236220873,0.00191570907467,0.00191570922003,0.118986042812,0.00191570926584,0.00191570892089,0.00191570959199
TRBEYEO128F9308A8D,0.0390946491978,0.00205761316873,0.00205761321094,0.00205761316873,0.853909466446,0.00205761322373,0.00205761316873,0.00205761338935,0.00205761316873,0.00205761316873,0.00205761320323,0.00205761316873,0.00205761316873,0.00205761316873,0.00205761332753,0.00205761316873,0.00205761316873,0.0761316863146
TRAHOOP128F42B62AB,0.0313513932427,0.000120772948528,0.162816316321,0.000120772966542,0.000120772948071,0.00012077294686,0.000120772972998,0.000120772952067,0.000120772965867,0.000120772953143,0.000120772949641,0.000120772964108,0.097279815862,0.0126144208877,0.000120772969007,0.694368005243,0.000120772957358,0.000120772949973
TRAGDVU12903CDCD8B,0.00292397686074,0.00292397685605,0.00292397729068,0.002923976774,0.00292397660819,0.00292397660819,0.00292397676434,0.00292397660819,0.00292397664768,0.00292397667202,0.00292397691663,0.00292397680214,0.950292394389,0.00292397671353,0.00292397728474,0.00292397696867,0.00292397662687,0.00292397660819
TRAKHYP128E0792F07,0.000509684060207,0.0545138466144,0.31961085145,0.000509684076965,0.000509683998127,0.0515681044998,0.000509684031837,0.000509684027071,0.0305774806969,0.230095061344,0.000509684002126,0.000509684019242,0.307518446961,0.000509684051544,0.000509684090408,0.00050968405394,0.000509684026352,0.000509683996279
TRANIPA128F93151A2,0.0586932901774,0.000685871056242,0.24637057634,0.114821370102,0.000685871057176,0.000685871056242,0.000685871096416,0.000685871056242,0.000685871068645,0.000685871069999,0.000685871060974,0.00068587118949,0.000685871184374,0.172498085717,0.32674824438,0.0726379802414,0.000685871089362,0.000685871056242
TRBGWJB128F4275C7B,0.000478927274398,0.0435996827775,0.134728358469,0.000478927239462,0.017924758301,0.129789274414,0.00047892720722,0.000478927203788,0.0341459095802,0.000478927203066,0.000478927203748,0.000478927215802,0.000478927210644,0.611298777882,0.000478927218513,0.000478927245334,0.000478927204915,0.0232450391493
TRARKEH128F1463CB2,0.0474193805333,0.000638569607426,0.114253576338,0.000638569710214,0.000638569610693,0.000638569604087,0.000638569769489,0.000638569604206,0.144270480974,0.000638569630913,0.000638569618879,0.0615028491634,0.000638569675014,0.10813654307,0.516754334216,0.000638569644974,0.000638569623434,0.000638569607185
TRAAWOR128F92DF3C8,0.000459136854159,0.0584775339084,0.289041060129,0.000459136853413,0.000459136826686,0.000459136841938,0.000459136839398,0.000459136823532,0.000459136836428,0.000459136880113,0.00875345894555,0.000459136897557,0.000459136874326,0.000459136870525,0.628086454063,0.000459136868141,0.00967271382429,0.00045913686356
TRAXSWX128E0792BEF,0.00115740741156,0.0398361334441,0.00115740748075,0.00115740742212,0.00115740740741,0.00115740740741,0.00115740740825,0.00115740740741,0.0123695929522,0.0178856991502,0.00115740754944,0.00115740741251,0.721910194848,0.00115740744647,0.19295208299,0.00115740744688,0.00115740740805,0.00115740740741
TRAIOWX128F14750E5,0.0703067125268,0.000277777790718,0.22613810978,0.0188913966289,0.000277777778642,0.000277777790648,0.0352430047288,0.000277777778394,0.0192892261182,0.000277777788451,0.000277777792223,0.025416327169,0.000277777818279,0.00027777782055,0.000277777823671,0.601659667306,0.000277777782748,0.000277777778197
TRAIAIH128F9308AC7,0.00179211469534,0.00179211469534,0.00179211470041,0.00179211469534,0.887287069603,0.0840390950344,0.00179211476865,0.00179211469534,0.00179211469534,0.00179211469534,0.00179211476846,0.00179211469534,0.00179211469703,0.00179211469534,0.00179211469534,0.00179211469534,0.00179211469534,0.00179211477953
TRBCYOI128F1455566,0.000377929041928,0.000377928964458,0.000377929021019,0.0435005350668,0.000377928950775,0.000377928949686,0.0437702138911,0.00037792894941,0.000377929051967,0.000377928951971,0.000377928957231,0.0310116228374,0.110679175366,0.00912992601365,0.126503465209,0.631247842869,0.000377928954496,0.000377928954004
TRAZDKY128F4235130,0.0014245014245,0.0014245014245,0.0014245014245,0.00142450142639,0.0014245014245,0.0014245014419,0.0014245014245,0.101256119241,0.0014245014245,0.00142450143482,0.00142450146099,0.0014245014245,0.0014245014249,0.00142450143148,0.00142450142558,0.00142450142781,0.0014245014245,0.875951857889
TRABBXU128F92FEF48,0.000324886323881,0.0411733547255,0.000324886338217,0.0798346903705,0.000324886293191,0.000324886289799,0.000324886406528,0.000324886387942,0.139015108302,0.000324886292831,0.000324886322642,0.000324886379398,0.111148344191,0.515114147905,0.109815718495,0.000324886341518,0.000324886337343,0.000324886297381
TRAYBTO128F932008B,0.00135501387447,0.00135501355876,0.691774117856,0.043857827957,0.00135501355014,0.00135501355014,0.0013550135886,0.00135501359236,0.00135501440141,0.00135501355598,0.001355013553,0.0877672874766,0.157630575259,0.00135501363985,0.00135501378663,0.00135501369977,0.00135501355014,0.00135501355014
TRBEBUU128F92C945D,0.000566893516521,0.000566893469109,0.279480444991,0.245625134629,0.000566893424037,0.00056689342866,0.000566893485083,0.000566893424169,0.000566893571735,0.000566893435419,0.000566893427544,0.0981065205952,0.000566893499796,0.0555711282508,0.000566893521807,0.313847156408,0.000566893458704,0.000566893464679
TRAGQQK128F42561AB,0.000957854416443,0.000957854499509,0.000957854406866,0.000957854458046,0.238404643365,0.000957854597859,0.000957854406364,0.000957854406131,0.000957854406131,0.000957854533922,0.000957854520082,0.000957854406131,0.000957854413471,0.0181992333915,0.000957854406131,0.000957854423115,0.000957854406455,0.729028306537
TRAHXGG128F9350452,0.000342935568429,0.000342935532676,0.120649516905,0.168222273403,0.000342935531889,0.000342935528121,0.00034293554132,0.000342935530034,0.000342935548822,0.00034293552918,0.000342935532629,0.00930625927524,0.000342935583562,0.000342935546427,0.461471994167,0.235891794215,0.00034293553342,0.000342935528528
TRAJOIH128F14B08F7,0.298219166156,0.000388500393844,0.381555491269,0.000388500477603,0.000388500413106,0.000388500388501,0.000388500405893,0.000388500425223,0.141765176528,0.000388500402968,0.000388500412668,0.000388500529233,0.0594635595284,0.000388500395777,0.000388500447404,0.113946101026,0.000388500409847,0.000388500389633
TRAGWTT128F148CF2C,0.000375375415731,0.0276676882625,0.482857507629,0.122108415453,0.000375375377431,0.000375375389766,0.00848849922987,0.000375375377932,0.000375375392481,0.00037537537794,0.000375375380235,0.0611134144663,0.0741276502676,0.000375375420529,0.219507695354,0.00037537542093,0.000375375394879,0.000375375390639
TRBBEQY128F42373AF,0.0291497366344,0.109667062429,0.00038580252925,0.0460618471787,0.000385802473083,0.000385802469904,0.000385802499288,0.000385802471779,0.022418006538,0.000385802499665,0.000385802494123,0.0215392495746,0.224491950862,0.000385802512787,0.542428319331,0.000385802549914,0.000385802483129,0.00038580246937
TRBAXUW128F933BBD9,0.000761035007806,0.000761035007611,0.000761035032691,0.000761035032566,0.000761035039972,0.178706085852,0.028158294782,0.000761035010169,0.000761035024521,0.000761035008109,0.781720093926,0.000761035050976,0.000761035030176,0.000761035014468,0.000761035066831,0.00076103509292,0.000761035007611,0.00076103501339
TRAKRXN128F42670BE,0.177420291802,0.000868055555556,0.313421649417,0.0769352200288,0.000868055561565,0.000868055555556,0.00086805560265,0.000868055917682,0.000868055784655,0.000868055578418,0.000868055574711,0.000868055606129,0.0576154787448,0.000868055651758,0.363322636772,0.000868055625721,0.000868055652313,0.000868055568087
TRAQRFD128F9322DE6,0.00113378684952,0.00113378684807,0.00113378684807,0.00113378684807,0.980725622436,0.00113378684868,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378718618,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378688327,0.00113378684807,0.00113378761907
TRBHSMF128F4285B9C,0.000466853433977,0.000466853414143,0.475885075604,0.000466853469285,0.000466853415432,0.000466853410523,0.000466853469593,0.000466853474407,0.000466853518335,0.000466853409024,0.000466853419256,0.0580331152111,0.000466853473285,0.0236321078396,0.378159103527,0.000466853462438,0.000466853410359,0.0582215030384
TRAIZWI128F4247EFD,0.000740740782521,0.0137757186522,0.317476630949,0.000740740777185,0.000740740741188,0.0245441258252,0.247763789186,0.000740740740791,0.000740740964757,0.000740740783605,0.000740740775221,0.170589812794,0.000740740896227,0.000740740807556,0.132733347121,0.0849684267158,0.000740740745918,0.000740740742032
